# Efficiency curve taken from Qin, H. and Kimball, J. "A Comparative Efficiency Study of Silicon-based Solid State Transformers". IEEE Energy Conversion Congress and Exposition, ECCE 2010.
# corresponding to a three-stage Solid-State Transformer at unity power factor.
0.02533872047405332,0.33913661682659724
0.028537394118959572,0.3630945910735568
0.03141620039937522,0.38477033842836805
0.0346148740442815,0.4070301628077101
0.03781354768918778,0.4272781663247792
0.041332088698584665,0.4480561656604042
0.04549036443696282,0.47054622145946867
0.049968507539831605,0.4927040641361149
0.05444665064270039,0.5129149833976583
0.059244661110059785,0.5333287071816082
0.06468240630640044,0.5537849233416814
0.07075988623172237,0.5744006790593812
0.07747710088602554,0.5946014844330538
0.08483405026930997,0.6146262800636441
0.09315060174606625,0.6349685393968412
0.10274662268078509,0.6552953469569026
0.11362211307346641,0.6754496097169482
0.12609694028860086,0.6955549418620641
0.14081083905516972,0.7157213600169766
0.15840354410215418,0.736103484924864
0.17791545333608244,0.7548867600375242
0.19774722993450133,0.770870373235707
0.21757900653292023,0.7845825757829363
0.23741078313133906,0.7962117796226096
0.25724255972975796,0.8063546225754838
0.27707433632817685,0.8151576472642014
0.29690611292659574,0.8230081449057449
0.31673788952501464,0.8299375174906807
0.3365696661234335,0.8361446442925946
0.35640144272185237,0.8417132639529961
0.37623321932027126,0.8466852457926404
0.39606499591869015,0.8512490017549244
0.41589677251710905,0.8552789238775833
0.4357285491155279,0.8590785647360905
0.45556032571394683,0.8625641856889358
0.47539210231236567,0.8656939174153645
0.4952238789107845,0.8685933678776412
0.5150556555092035,0.8712939390663322
0.5348874321076224,0.87377469632106
0.5547192087060413,0.876056574302202
0.5745509853044601,0.8781500403399469
0.594382761902879,0.880086496424861
0.6142145385012979,0.8820124851795863
0.6340463150997168,0.8837395946607259
0.6538780916981357,0.8853410961796009
0.6737098682965545,0.886816989736211
0.6935416448949734,0.8882196119815001
0.7133734214933923,0.8895384955852794
0.7332051980918112,0.8907527058871716
0.75303697469023,0.8919564488588749
0.772868751288649,0.8928985085758601
0.7927005278870678,0.8939138396041664
0.8125323044854867,0.8948244973305854
0.8323640810839056,0.8958398283588918
0.8521958576823244,0.8966981494343672
0.8720276342807434,0.8974099278872004
0.8918594108791622,0.898111239009845
0.911691187477581,0.8988125501324896
0.9315229640760001,0.8995243285853229
0.9513547406744189,0.9000581624249478
0.9711865172728378,0.9007280715570263
0.9903785591422753,0.9010720496835729
